route,flights,delayed,severity,cancelled,cascade,distance,z_delayed,z_severity,z_cancelled,z_cascade,score,origin,dest,origin_lat,origin_lon,dest_lat,dest_lon
IAH-SNA,1094,0.13079777365491652,8.315398886827458,0.0018281535648994515,19.43262411347518,1346.0,-1.6915037480134811,-1.5367411871320233,-1.2648088269759985,-0.889041625237816,-1.3455238468398296,IAH,SNA,29.9844,-95.3414,33.675063,-117.869281
IAH-TPA,1766,0.19314285714285714,17.282857142857143,0.007361268403171008,43.74556213017752,787.0,-0.5901721664715366,-0.07130109383328152,-0.8514672488277907,1.4628089948135545,-0.012532878579763596,IAH,TPA,29.9844,-95.3414,27.9755,-82.533203
IAH-TUL,1160,0.20557491289198607,15.954703832752614,0.009482758620689655,30.25,429.0,-0.37055876868606114,-0.28834465903370043,-0.6929850665188707,0.1573498955473297,-0.2986346496728257,IAH,TUL,29.9844,-95.3414,36.197084,-95.886225
ICT-ATL,1143,0.14056939501779359,11.622775800711743,0.011373578302712161,20.28481012658228,782.0,-1.5188871661159191,-0.9962577418929283,-0.5517347194349814,-0.8066075647409646,-0.9683717980461984,ICT,ATL,37.650314,-97.428583,33.6367,-84.428101
ICT-DEN,2099,0.22617901828681425,19.23869104908566,0.008099094807050978,17.26382978723404,420.0,-0.006585369161584999,0.24831649904407213,-0.7963492295758294,-1.0988344638256529,-0.4133631408797488,ICT,DEN,37.650314,-97.428583,39.860027,-104.673792
ICT-DFW,2543,0.2374485596707819,23.56872427983539,0.04128981517892253,47.363951473136915,328.0,0.19249210641928008,0.9559199381110911,1.683104954800156,1.8128247442051026,1.1610854358839076,ICT,DFW,37.650314,-97.428583,32.896801,-97.038002
ICT-ORD,2169,0.2768281101614435,26.132003798670464,0.02581834946980175,25.048027444253858,588.0,0.8881354546342232,1.3748048071548562,0.5273364158497611,-0.3458497742053413,0.6111067258583748,ICT,ORD,37.650314,-97.428583,41.9786,-87.9048
IDA-DEN,1775,0.231651376146789,21.673738532110093,0.010140845070422535,17.433168316831683,458.0,0.09008433115015248,0.6462460024583537,-0.6438238798019306,-1.082453929084882,-0.2474868688195766,IDA,DEN,43.514599,-112.070999,39.860027,-104.673792
IDA-SLC,1154,0.08434782608695653,10.589565217391304,0.0034662045060658577,2.7731958762886597,189.0,-2.5120463049491373,-1.1651024881286045,-1.1424411225456337,-2.5005493172498827,-1.8300348082183147,IDA,SLC,43.514599,-112.070999,40.78886,-111.979866
ILM-ATL,1075,0.14730878186968838,12.087818696883852,0.013953488372093023,27.602564102564102,377.0,-1.3998352831930905,-0.92026156932127,-0.35900709119521457,-0.0987431258988452,-0.6944617674021051,ILM,ATL,34.272345,-77.905117,33.6367,-84.428101
ILM-CLT,2024,0.14199090449722082,15.001515917129863,0.021739130434782608,45.01423487544484,185.0,-1.4937760716146615,-0.44411229665411617,0.2226055575844495,1.5855308468805276,-0.03243799095095018,ILM,CLT,34.272345,-77.905117,35.2140007019043,-80.94309997558594
ILM-LGA,1005,0.23093447905477982,21.019334049409238,0.06965174129353234,34.967441860465115,500.0,0.07742027868644855,0.5393048226051402,3.8018325869195344,0.6136797129050426,1.2580593502790416,ILM,LGA,34.272345,-77.905117,40.777199,-73.872597
IND-ATL,3305,0.13099630996309963,10.002152521525215,0.011800302571860818,31.74413145539906,432.0,-1.6879965860361121,-1.2610960340429171,-0.5198570360686363,0.3018809262028815,-0.7917671824861959,IND,ATL,39.7173,-86.294403,33.6367,-84.428101
IND-BOS,2016,0.24299541518084564,17.63423331635252,0.02628968253968254,17.857442348008387,818.0,0.29047781450907334,-0.013880059046329362,0.5625465209410959,-1.0414128528229696,-0.05056714410478241,IND,BOS,39.7173,-86.294403,42.36197,-71.0079
IND-BWI,1208,0.16175231676495366,11.091828138163438,0.016556291390728478,25.046875,516.0,-1.1446889229779231,-1.0830239101790604,-0.16456928558701334,-0.3459612529880022,-0.6845608429329998,IND,BWI,39.7173,-86.294403,39.1754,-76.668297
IND-CLT,1953,0.1970726607422896,21.754835337166753,0.019969278033794162,42.278514588859416,427.0,-0.520751827750692,0.6594986439734177,0.09039185772520651,1.3208978581453505,0.3875091330233207,IND,CLT,39.7173,-86.294403,35.2140007019043,-80.94309997558594
IND-DCA,2038,0.26104830421377184,19.2672147995889,0.04121687929342493,25.35236220472441,500.0,0.6093837444992007,0.2529777805806315,1.6776564082045402,-0.3164107202076651,0.5559018032691768,IND,DCA,39.7173,-86.294403,38.8521,-77.037697
IND-DEN,2550,0.2327790973871734,15.80166270783848,0.006274509803921568,21.360544217687075,976.0,0.11000562963475935,-0.31335426532006516,-0.9326516318759873,-0.7025491458268378,-0.45963735334703276,IND,DEN,39.7173,-86.294403,39.860027,-104.673792
IND-DFW,2052,0.2350276799194766,26.81580271766482,0.026803118908382065,41.96359743040685,761.0,0.1497270449891568,1.4865495538867277,0.6009018786591442,1.290435142620691,0.8819034050389298,IND,DFW,39.7173,-86.294403,32.896801,-97.038002
IND-EWR,2101,0.1961674230963187,17.73373676248109,0.054259876249405044,16.262210796915166,645.0,-0.536742933264269,0.0023805507290381757,2.6520104751537827,-1.1957235457547228,0.23048113671595727,IND,EWR,39.7173,-86.294403,40.6894,-74.170545
IND-FLL,1092,0.20204841713221602,15.274674115456238,0.014652014652014652,24.170506912442395,1005.0,-0.4328546376644025,-0.39947345204376516,-0.3068249183395727,-0.4307345053485221,-0.39247187834906566,IND,FLL,39.7173,-86.294403,26.072599,-80.152702
IND-IAD,1069,0.15699333967649856,10.834443387250237,0.015902712815715623,24.64242424242424,476.0,-1.228756686947859,-1.12508509659588,-0.2133937194793091,-0.3850847749717024,-0.7380800694986877,IND,IAD,39.7173,-86.294403,38.9445,-77.455803
IND-JFK,1058,0.1881091617933723,14.765107212475634,0.02551984877126654,24.476683937823836,665.0,-0.6790928535586073,-0.48274562889987055,0.5050374480138743,-0.4011172445101097,-0.2644795697386783,IND,JFK,39.7173,-86.294403,40.639447,-73.779317
IND-LAS,1383,0.187454412837345,11.679795769511305,0.005061460592913955,23.992217898832685,1590.0,-0.6906590535364124,-0.9869396780657188,-1.0232703321749956,-0.4479808425422537,-0.787212476579845,IND,LAS,39.7173,-86.294403,36.083361,-115.151817
IND-LGA,2480,0.18739424703891708,12.986040609137056,0.042741935483870966,17.223476297968396,660.0,-0.6917218878487634,-0.7734763415216044,1.791583039215975,-1.1027379566361657,-0.1940882866976396,IND,LGA,39.7173,-86.294403,40.777199,-73.872597
IND-MCO,2467,0.19843234323432343,15.762788778877887,0.012971220105391163,37.78378378378378,829.0,-0.4967329126162505,-0.31970694770301294,-0.4323857083739396,0.8861114319380706,-0.0906785341887831,IND,MCO,39.7173,-86.294403,28.429399490356445,-81.30899810791016
IND-MSP,1205,0.17922948073701842,16.12395309882747,0.009128630705394191,24.177570093457945,503.0,-0.8359532286557697,-0.2606863579648651,-0.7194395674018286,-0.43005126638169944,-0.5615326051010407,IND,MSP,39.7173,-86.294403,44.880081,-93.221741
IND-ORD,4889,0.22250157133878065,19.78944060339409,0.022499488647985275,20.963276836158194,177.0,-0.07154780463731654,0.3383186440451157,0.279406775883638,-0.7409778020810937,-0.04870004669741412,IND,ORD,39.7173,-86.294403,41.9786,-87.9048
IND-PHL,1539,0.2242302543507363,22.653279785809907,0.02664067576348278,46.65074626865672,588.0,-0.04101046169013678,0.8063202381255926,0.5887668502285752,1.7438346410251284,0.7744778169222899,IND,PHL,39.7173,-86.294403,39.871899,-75.241096
IND-PHX,1548,0.2222222222222222,18.25276153346329,0.004521963824289405,36.32748538011696,1489.0,-0.07648253223939222,0.08719830923949316,-1.0635724860733213,0.7452400859374041,-0.07690415578395407,IND,PHX,39.7173,-86.294403,33.435302,-112.005905
IND-TPA,1084,0.22294776119402984,15.232276119402986,0.00922509225092251,39.00836820083682,837.0,-0.06366582018148348,-0.4064020288509312,-0.7122335778959709,1.0045685109868028,-0.0444332289853957,IND,TPA,39.7173,-86.294403,27.9755,-82.533203
ISP-BWI,1201,0.1711864406779661,12.31186440677966,0.014154870940882597,26.707920792079207,220.0,-0.9780342642895534,-0.8836485674383641,-0.34396316183028103,-0.18528418576759792,-0.5977325448314491,ISP,BWI,40.796324,-73.101703,39.1754,-76.668297
ISP-MCO,1450,0.2758132956152758,23.317538896746818,0.01793103448275862,37.10769230769231,971.0,0.87020866319254,0.9148718372201737,-0.06187152929291241,0.8207114314870827,0.635980100651721,ISP,MCO,40.796324,-73.101703,28.429399490356445,-81.30899810791016
ISP-PBI,1291,0.2819698173153296,20.20174741858618,0.019364833462432222,26.583098591549295,1052.0,0.9789641800895394,0.405696815258406,0.04523789285504899,-0.19735854590913168,0.3081350855734657,ISP,PBI,40.796324,-73.101703,26.683201,-80.095596
ITO-HNL,6330,0.136218460555733,7.29718939635899,0.010584518167456557,28.01406799531067,216.0,-1.5957468199042313,-1.7031344914673376,-0.6106800641627755,-0.058937336707727495,-0.992124678060518,ITO,HNL,19.72135,-155.045428,21.318387,-157.92567
JAC-DEN,1632,0.263653483992467,27.314500941619585,0.014705882352941176,27.84285714285714,406.0,0.6554044827090779,1.568045597801824,-0.3028008268173478,-0.07549898586858714,0.4612875669562417,JAC,DEN,43.6073,-110.737999,39.860027,-104.673792
JAC-SLC,1205,0.12144053601340034,11.66247906197655,0.009128630705394191,22.317241379310346,205.0,-1.8568002037089524,-0.9897695320534188,-0.7194395674018286,-0.6100054634788065,-1.0440036916607516,JAC,SLC,43.6073,-110.737999,40.78886,-111.979866
JAN-ATL,2020,0.13299748110831233,12.635768261964735,0.016336633663366337,38.61363636363637,340.0,-1.6526457153821412,-0.8307169917108632,-0.18097842841779513,0.9663851242058159,-0.42448900282624585,JAN,ATL,32.311199,-90.075897,33.6367,-84.428101
JAN-DFW,1899,0.24532453245324531,24.396039603960396,0.040021063717746184,41.15919282511211,408.0,0.3316218833866901,1.0911177847203049,1.588325116215729,1.2126230958645576,1.0559219700468205,JAN,DFW,32.311199,-90.075897,32.896801,-97.038002
JAX-ATL,3967,0.1602053915275995,14.177920410783056,0.016385177716158307,38.12660256410256,269.0,-1.1720154982725404,-0.5787022597408977,-0.1773520306333221,0.9192731403463303,-0.25219916207510745,JAX,ATL,30.492469,-81.687813,33.6367,-84.428101
JAX-BNA,1090,0.15906976744186047,10.097674418604651,0.012844036697247707,38.69005847953216,483.0,-1.192076401240551,-1.2454860792740683,-0.4418867204029445,0.9737776244676803,-0.4764178941124708,JAX,BNA,30.492469,-81.687813,36.1245,-86.6782
JAX-BOS,1570,0.2812295618051014,23.10464355788097,0.024840764331210193,29.42325581395349,1011.0,0.9658874990392611,0.880081001696556,0.45430764349088215,0.07737688589947815,0.5944132575315444,JAX,BOS,30.492469,-81.687813,42.36197,-71.0079
JAX-BWI,1402,0.17779390420899854,12.328737300435414,0.014978601997146932,33.265306122448976,663.0,-0.861312818852396,-0.8808912404291771,-0.28242778714206096,0.4490279135990606,-0.3939009832061434,JAX,BWI,30.492469,-81.687813,39.1754,-76.668297
JAX-CLT,2076,0.2030407062285434,15.767042667974497,0.015895953757225433,40.54106280193237,328.0,-0.4153257603469724,-0.31901178755209425,-0.21389864301420616,1.152829850091918,0.05114841479466134,JAX,CLT,30.492469,-81.687813,35.2140007019043,-80.94309997558594
JAX-DCA,1453,0.28348688873139616,27.162296243798725,0.025464556090846524,43.51,634.0,1.005763384910427,1.543172678385095,0.5009069059136503,1.4400224874182725,1.1224663641568613,JAX,DCA,30.492469,-81.687813,38.8521,-77.037697
JAX-DFW,1829,0.24104604889141557,24.080727686185334,0.0306178239475123,39.08018867924528,917.0,0.25604208135366185,1.0395902823879914,0.8858726857238624,1.0115158834747056,0.7982552332350553,JAX,DFW,30.492469,-81.687813,32.896801,-97.038002
JAX-EWR,1301,0.2692307692307692,30.326121794871796,0.0361260568793236,27.446428571428573,820.0,0.7539277347213723,2.060197311048199,1.2973555049660592,-0.1138465019474693,0.9994085121970401,JAX,EWR,30.492469,-81.687813,40.6894,-74.170545
JAX-JFK,1179,0.2804986642920748,23.485307212822796,0.04071246819338423,29.546031746031748,829.0,0.952976127862377,0.9422881250626783,1.6399752672522176,0.08925330543327839,0.9061232064026378,JAX,JFK,30.492469,-81.687813,40.639447,-73.779317
JAX-MIA,1622,0.215,16.991875,0.012946979038224414,34.63081395348837,335.0,-0.2040637459815459,-0.11885268386049105,-0.4341965945115985,0.5811168629851368,-0.04399904034212468,JAX,MIA,30.492469,-81.687813,25.796011,-80.289751
JAX-ORD,1926,0.22481442205726404,21.035524920466596,0.017133956386292833,29.43867924528302,864.0,-0.030691085917059466,0.5419506951495625,-0.12141584166136069,0.07886883255400245,0.1171781500312862,JAX,ORD,30.492469,-81.687813,41.9786,-87.9048
JAX-PHL,1564,0.23143236074270557,23.06498673740053,0.03580562659846547,55.4785100286533,742.0,0.08621540407737215,0.8736003810964312,1.273418326388044,2.597766060516772,1.2077500430196548,JAX,PHL,30.492469,-81.687813,39.871899,-75.241096
JFK-ATL,4378,0.2571092831962397,21.286486486486485,0.023983554134307902,24.96435100548446,760.0,0.5398005792476096,0.5829622204025848,0.3902712686913647,-0.3539440030586501,0.28977251632072726,JFK,ATL,40.639447,-73.779317,33.6367,-84.428101
JFK-AUS,2077,0.20277640059494298,18.98562221120476,0.026961964371689937,30.679706601466993,1521.0,-0.41999474345162885,0.20696060857802767,0.6127681486362679,0.19891647776812324,0.1496626228826975,JFK,AUS,40.639447,-73.779317,30.197535,-97.662015
JFK-BNA,1575,0.2830564784053156,20.343521594684386,0.04126984126984127,27.009389671361504,765.0,0.9981601472754023,0.42886520432885517,1.6816128391758187,-0.15612235554456233,0.7381289588088784,JFK,BNA,40.639447,-73.779317,36.1245,-86.6782
JFK-BOS,5751,0.2780195865070729,22.29506710192238,0.04103634150582507,30.028701891715592,187.0,0.9091829928632112,0.7477819975328402,1.664169651427733,0.1359431822645772,0.8642694560220905,JFK,BOS,40.639447,-73.779317,42.36197,-71.0079
JFK-BUF,1261,0.2775476387738194,24.594863297431647,0.04203013481363997,33.89850746268657,301.0,0.900845993145025,1.1236090663735647,1.7384092264613245,0.5102790451419493,1.0682858327804658,JFK,BUF,40.639447,-73.779317,42.940498,-78.732201
JFK-CLT,2031,0.19695431472081218,20.26243654822335,0.028064992614475627,36.152061855670105,542.0,-0.5228424210053813,0.4156144843747257,0.6951679266892217,0.7282709345967265,0.32905273116382316,JFK,CLT,40.639447,-73.779317,35.2140007019043,-80.94309997558594
JFK-CMH,1717,0.22922983626440266,16.5591267434809,0.0384391380314502,27.90740740740741,483.0,0.04730760844432287,-0.18957134541453935,1.4701501498904272,-0.0692548791463665,0.3146578834434611,JFK,CMH,40.639447,-73.779317,39.998001,-82.891899
JFK-DCA,2658,0.3338651775029916,25.32189868368568,0.05342362678705794,27.715651135005974,213.0,1.8957004472119008,1.2424194108262092,2.589539935033904,-0.08780393758744182,1.4099639638711432,JFK,DCA,40.639447,-73.779317,38.8521,-77.037697
JFK-DEN,1551,0.31039046988749175,22.657842488418265,0.024500322372662798,19.823027718550108,1626.0,1.4810175978511488,0.807065863825226,0.4288755278513295,-0.8512769190540137,0.4664205176184226,JFK,DEN,40.639447,-73.779317,39.860027,-104.673792
JFK-DFW,2073,0.2565,25.112,0.027013989387361312,34.955165692007796,1391.0,0.5290375360599073,1.208118281362149,0.616654585608812,0.6124922087713025,0.7415756529505427,JFK,DFW,40.639447,-73.779317,32.896801,-97.038002
JFK-DTW,1172,0.26403508771929823,25.29561403508772,0.025597269624573378,40.42857142857143,509.0,0.6621455473204457,1.2381240378460427,0.5108210362137942,1.1419482813564734,0.888259725684189,JFK,DTW,40.639447,-73.779317,42.21377,-83.353786
JFK-FLL,3883,0.28644295302013423,21.046979865771814,0.036827195467422094,26.416119962511715,1069.0,1.0579825299675556,0.5438226342919079,1.3497328256933787,-0.21351080163271305,0.6845067970800324,JFK,FLL,40.639447,-73.779317,26.072599,-80.152702
JFK-IND,1056,0.2753479125248509,22.39065606361829,0.04640151515151515,44.18050541516246,665.0,0.8619876284881811,0.7634029118372693,2.064965479197226,1.5048821343813144,1.2988095384759977,JFK,IND,40.639447,-73.779317,39.7173,-86.294403
JFK-JAX,1179,0.2703180212014134,21.79858657243816,0.033927056827820185,28.872549019607842,829.0,0.7731341398679108,0.6666483638235164,1.133083087312724,0.024105655789050592,0.6492428116983006,JFK,JAX,40.639447,-73.779317,30.492469,-81.687813
JFK-LAS,3787,0.19794761004590872,13.910072913853632,0.02033271719038817,19.987721691678036,2248.0,-0.5052957685650425,-0.62247324251923,0.11754193845520428,-0.8353456637465081,-0.46139318409389407,JFK,LAS,40.639447,-73.779317,36.083361,-115.151817
JFK-LAX,10338,0.21688529440773252,17.898412072196468,0.017895144128458117,24.7512505684402,2475.0,-0.17075984845541828,0.029291387037759038,-0.06455265486512304,-0.3745577353295696,-0.14514471290308797,JFK,LAX,40.639447,-73.779317,33.942501,-118.407997
JFK-MCO,4966,0.28815679733110927,22.490408673894912,0.029802658074909383,26.394356005788712,944.0,1.0882577459096099,0.7797042394082421,0.8249771579636785,-0.2156160829886151,0.6193307650732289,JFK,MCO,40.639447,-73.779317,28.429399490356445,-81.30899810791016
JFK-MIA,4753,0.25793823401478905,22.34732492387995,0.03008626130864717,28.666947723440135,1089.0,0.554444071002497,0.7563218429716071,0.8461632369856225,0.004217333960433845,0.54028662123004,JFK,MIA,40.639447,-73.779317,25.796011,-80.289751
JFK-MSY,1159,0.19801980198019803,14.442844284428443,0.04055220017256255,17.822727272727274,1182.0,-0.5040204914667161,-0.5354090483282976,1.628002727626813,-1.0447709279050075,-0.11404943501830206,JFK,MSY,40.639447,-73.779317,29.993401,-90.264673
JFK-ORD,1941,0.3106637649619151,27.32480957562568,0.04842864502833591,36.75656742556918,740.0,1.485845380247182,1.5697302095556078,2.216398638798558,0.7867462533103666,1.5146801204779285,JFK,ORD,40.639447,-73.779317,41.9786,-87.9048
JFK-PBI,2183,0.2786022020105314,21.22498803255146,0.03847915712322492,27.219931271477662,1028.0,0.9194749488276117,0.572912293489162,1.4731397055085045,-0.1357561458976808,0.7074427004818994,JFK,PBI,40.639447,-73.779317,26.683201,-80.095596
JFK-PHX,2852,0.22410682064236737,17.339949476723206,0.02664796633941094,24.935587761674718,2153.0,-0.043190929397423285,-0.06197120428391344,0.5893114798355573,-0.3567263427636318,0.03185575084764719,JFK,PHX,40.639447,-73.779317,33.435302,-112.005905
JFK-PIT,1770,0.27212918660287083,22.197966507177032,0.05310734463276836,40.778021978021975,340.0,0.8051285417425509,0.7319140558530104,2.5659126349298256,1.1757514971931593,1.3196766824296366,JFK,PIT,40.639447,-73.779317,40.491501,-80.232903
JFK-RDU,2421,0.2653862941946748,18.511567001309473,0.05245766212308963,31.029605263157894,427.0,0.6860147328481871,0.1294916657423484,2.5173792497218326,0.2327630406099967,0.8914121722305912,JFK,RDU,40.639447,-73.779317,35.878659,-78.7873
JFK-RSW,1296,0.22320709105560033,16.24576954069299,0.037037037037037035,26.407942238267147,1074.0,-0.05908473454319542,-0.24077941300499373,1.3654086697849919,-0.21430185312233493,0.21281066727861694,JFK,RSW,40.639447,-73.779317,26.534685,-81.752816
